date,sku_id,units_sold,price,promotion_flag
2022-01-03,SKU_003,36,418916.0,0
2022-01-03,SKU_003,16,476126.0,0
2022-01-03,SKU_003,3,621838.0,0
2022-01-03,SKU_003,44,534970.0,0
2022-01-03,SKU_003,18,382948.0,1
2022-01-03,SKU_003,11,506525.0,0
2022-01-03,SKU_003,7,469258.0,0
2022-01-03,SKU_003,87,374257.0,1
2022-01-03,SKU_003,0,482782.0,0
2022-01-04,SKU_001,38,216729.0,0
2022-01-04,SKU_001,99,172680.0,0
2022-01-04,SKU_001,136,181688.0,1
2022-01-04,SKU_001,80,200268.0,0
2022-01-04,SKU_001,86,184343.0,0
2022-01-04,SKU_001,130,172004.0,1
2022-01-04,SKU_001,111,173290.0,0
2022-01-04,SKU_001,61,200491.0,0
2022-01-04,SKU_001,67,183639.0,0
2022-01-04,SKU_002,41,90818.0,0
2022-01-04,SKU_002,51,96205.0,0
2022-01-04,SKU_002,49,102626.0,0
2022-01-04,SKU_002,94,83304.0,1
2022-01-04,SKU_002,41,101212.0,0
2022-01-04,SKU_002,61,89254.0,1
2022-01-04,SKU_002,86,83877.0,1
2022-01-04,SKU_002,40,98020.0,0
2022-01-04,SKU_002,43,98087.0,0
2022-01-04,SKU_003,42,477257.0,0
2022-01-04,SKU_003,1,469364.0,0
2022-01-04,SKU_003,0,644737.0,0
2022-01-04,SKU_003,34,504797.0,0
2022-01-04,SKU_003,7,365225.0,1
2022-01-04,SKU_003,30,495192.0,0
2022-01-04,SKU_003,29,444074.0,0
2022-01-04,SKU_003,1,370684.0,1
2022-01-04,SKU_003,15,442832.0,0
2022-01-05,SKU_001,44,217701.0,0
2022-01-05,SKU_001,82,173342.0,0
2022-01-05,SKU_001,68,193744.0,0
2022-01-05,SKU_001,85,185158.0,0
2022-01-05,SKU_001,93,181173.0,0
2022-01-05,SKU_001,84,174986.0,0
2022-01-05,SKU_001,238,166613.0,0
2022-01-05,SKU_001,82,201017.0,0
2022-01-05,SKU_001,149,164469.0,1
2022-01-05,SKU_002,74,77657.0,1
2022-01-05,SKU_002,48,84537.0,1
2022-01-05,SKU_002,27,107320.0,0
2022-01-05,SKU_002,37,82764.0,0
2022-01-05,SKU_002,32,103063.0,0
2022-01-05,SKU_002,36,81915.0,0
2022-01-05,SKU_002,44,90506.0,0
2022-01-05,SKU_002,29,102364.0,0
2022-01-05,SKU_002,19,103445.0,0
2022-01-05,SKU_003,15,452088.0,0
2022-01-05,SKU_003,17,462996.0,0
2022-01-05,SKU_003,16,652177.0,0
2022-01-05,SKU_003,0,504155.0,0
2022-01-05,SKU_003,22,366738.0,1
2022-01-05,SKU_003,4,500762.0,0
2022-01-05,SKU_003,21,439892.0,0
2022-01-05,SKU_003,4,367627.0,1
2022-01-05,SKU_003,0,484918.0,0
2022-01-06,SKU_001,38,217437.0,0
2022-01-06,SKU_001,52,177204.0,0
2022-01-06,SKU_001,80,200988.0,0
2022-01-06,SKU_001,45,198825.0,0
2022-01-06,SKU_001,92,180956.0,1
2022-01-06,SKU_001,72,189370.0,0
2022-01-06,SKU_001,63,171055.0,0
2022-01-06,SKU_001,66,196899.0,0
2022-01-06,SKU_001,73,168192.0,0
2022-01-06,SKU_002,46,85895.0,0
2022-01-06,SKU_002,27,86489.0,0
2022-01-06,SKU_002,21,109524.0,0
2022-01-06,SKU_002,33,82843.0,0
2022-01-06,SKU_002,6,109597.0,0
2022-01-06,SKU_002,35,80463.0,0
2022-01-06,SKU_002,42,82385.0,1
2022-01-06,SKU_002,22,105887.0,0
2022-01-06,SKU_002,24,105344.0,0
2022-01-06,SKU_003,3,453618.0,0
2022-01-06,SKU_003,10,445136.0,0
2022-01-06,SKU_003,21,643027.0,0
2022-01-06,SKU_003,12,485255.0,0
2022-01-06,SKU_003,20,367758.0,0
2022-01-06,SKU_003,2,520228.0,0
2022-01-06,SKU_003,7,434078.0,0
2022-01-06,SKU_003,27,368931.0,1
2022-01-06,SKU_003,54,514266.0,0
2022-01-07,SKU_001,94,186988.0,1
2022-01-07,SKU_001,82,169245.0,0
2022-01-07,SKU_001,55,200655.0,0
2022-01-07,SKU_001,137,161762.0,1
2022-01-07,SKU_001,89,187624.0,0
2022-01-07,SKU_001,51,195998.0,0
2022-01-07,SKU_001,95,170311.0,0
2022-01-07,SKU_001,49,196034.0,0
2022-01-07,SKU_001,66,169728.0,0
2022-01-07,SKU_002,36,85889.0,0
2022-01-07,SKU_002,47,79974.0,1
2022-01-07,SKU_002,22,109162.0,0
2022-01-07,SKU_002,41,80781.0,0
2022-01-07,SKU_002,9,111026.0,0
2022-01-07,SKU_002,40,84282.0,0
2022-01-07,SKU_002,60,82198.0,1
2022-01-07,SKU_002,11,107444.0,0
2022-01-07,SKU_002,27,99150.0,0
2022-01-07,SKU_003,2,439871.0,0
2022-01-07,SKU_003,107,497106.0,0
2022-01-07,SKU_003,0,601764.0,0
2022-01-07,SKU_003,13,496220.0,0
2022-01-07,SKU_003,115,377312.0,0
2022-01-07,SKU_003,93,555135.0,0
2022-01-07,SKU_003,14,431605.0,0
2022-01-07,SKU_003,12,365366.0,1
2022-01-07,SKU_003,0,545919.0,0
2022-01-08,SKU_001,102,180335.0,1
2022-01-08,SKU_001,95,167006.0,0
2022-01-08,SKU_001,96,198804.0,1
2022-01-08,SKU_001,86,168921.0,0
2022-01-08,SKU_001,76,186277.0,0
2022-01-08,SKU_001,78,196828.0,0
2022-01-08,SKU_001,86,172239.0,0
2022-01-08,SKU_001,73,203125.0,0
2022-01-08,SKU_001,169,164860.0,1
2022-01-08,SKU_002,63,85153.0,1
2022-01-08,SKU_002,71,81016.0,0
2022-01-08,SKU_002,13,110247.0,0
2022-01-08,SKU_002,70,78851.0,1
2022-01-08,SKU_002,44,111979.0,0
2022-01-08,SKU_002,45,89160.0,0
2022-01-08,SKU_002,45,81752.0,0
2022-01-08,SKU_002,29,107395.0,0
2022-01-08,SKU_002,45,96037.0,0
2022-01-08,SKU_003,0,431757.0,0
2022-01-08,SKU_003,2,500006.0,0
2022-01-08,SKU_003,19,597517.0,0
2022-01-08,SKU_003,0,486677.0,0
2022-01-08,SKU_003,32,403274.0,0
2022-01-08,SKU_003,38,457237.0,1
2022-01-08,SKU_003,17,427044.0,0
2022-01-08,SKU_003,1,374089.0,1
2022-01-08,SKU_003,70,526883.0,0
2022-01-09,SKU_001,158,160048.0,1
2022-01-09,SKU_001,110,167239.0,0
2022-01-09,SKU_001,87,184735.0,0
2022-01-09,SKU_001,104,167829.0,0
2022-01-09,SKU_001,72,189533.0,0
2022-01-09,SKU_001,64,204338.0,0
2022-01-09,SKU_001,217,177342.0,0
2022-01-09,SKU_001,56,200537.0,0
2022-01-09,SKU_001,121,166457.0,0
2022-01-09,SKU_002,54,83684.0,0
2022-01-09,SKU_002,47,80607.0,0
2022-01-09,SKU_002,50,107976.0,0
2022-01-09,SKU_002,70,80575.0,0
2022-01-09,SKU_002,79,107022.0,1
2022-01-09,SKU_002,96,81231.0,1
2022-01-09,SKU_002,64,80349.0,0
2022-01-09,SKU_002,55,102362.0,0
2022-01-09,SKU_002,53,100529.0,0
2022-01-09,SKU_003,9,400222.0,0
2022-01-09,SKU_003,10,526001.0,0
2022-01-09,SKU_003,22,584091.0,0
2022-01-09,SKU_003,5,508190.0,0
2022-01-09,SKU_003,5,418467.0,0
2022-01-09,SKU_003,3,376528.0,1
2022-01-09,SKU_003,4,450802.0,0
2022-01-09,SKU_003,1,369619.0,1
2022-01-09,SKU_003,20,535588.0,0
2022-01-10,SKU_001,106,168440.0,0
2022-01-10,SKU_001,97,162380.0,0
2022-01-10,SKU_001,80,180776.0,0
2022-01-10,SKU_001,179,162137.0,1
2022-01-10,SKU_001,68,188180.0,0
2022-01-10,SKU_001,77,202073.0,0
2022-01-10,SKU_001,121,162493.0,0
2022-01-10,SKU_001,77,206605.0,0
2022-01-10,SKU_001,129,165565.0,0
2022-01-10,SKU_002,71,82415.0,0
2022-01-10,SKU_002,60,82485.0,0
2022-01-10,SKU_002,46,105949.0,0
2022-01-10,SKU_002,66,81313.0,0
2022-01-10,SKU_002,59,101246.0,0
2022-01-10,SKU_002,60,81106.0,0
2022-01-10,SKU_002,75,80125.0,0
2022-01-10,SKU_002,27,103160.0,0
2022-01-10,SKU_002,61,97985.0,0
2022-01-10,SKU_003,1,415104.0,0
2022-01-10,SKU_003,1,526097.0,0
2022-01-10,SKU_003,49,588847.0,0
2022-01-10,SKU_003,0,514545.0,0
2022-01-10,SKU_003,23,444197.0,0
2022-01-10,SKU_003,14,367087.0,1
2022-01-10,SKU_003,27,457286.0,0
2022-01-10,SKU_003,54,374867.0,1
2022-01-10,SKU_003,7,521916.0,0
2022-01-11,SKU_001,97,168662.0,0
2022-01-11,SKU_001,101,168260.0,0
2022-01-11,SKU_001,119,189425.0,0
2022-01-11,SKU_001,108,163236.0,0
2022-01-11,SKU_001,81,190140.0,0
2022-01-11,SKU_001,66,200145.0,0
2022-01-11,SKU_001,122,161715.0,0
2022-01-11,SKU_001,53,205782.0,1
2022-01-11,SKU_001,94,163968.0,0
2022-01-11,SKU_002,58,82382.0,0
2022-01-11,SKU_002,45,87236.0,0
2022-01-11,SKU_002,35,106970.0,0
2022-01-11,SKU_002,64,82665.0,0
2022-01-11,SKU_002,42,99637.0,0
2022-01-11,SKU_002,54,81474.0,0
2022-01-11,SKU_002,61,82617.0,0
2022-01-11,SKU_002,42,105691.0,0
2022-01-11,SKU_002,36,96183.0,0
2022-01-11,SKU_003,10,380124.0,0
2022-01-11,SKU_003,1,560190.0,0
2022-01-11,SKU_003,10,593037.0,0
2022-01-11,SKU_003,9,523824.0,0
2022-01-11,SKU_003,48,422482.0,0
2022-01-11,SKU_003,1,366854.0,1
2022-01-11,SKU_003,3,454564.0,1
2022-01-11,SKU_003,52,366614.0,1
2022-01-11,SKU_003,11,575860.0,0
2022-01-12,SKU_001,85,169293.0,0
2022-01-12,SKU_001,86,169181.0,0
2022-01-12,SKU_001,107,183004.0,0
2022-01-12,SKU_001,88,176024.0,0
2022-01-12,SKU_001,45,185788.0,0
2022-01-12,SKU_001,59,209380.0,0
2022-01-12,SKU_001,96,160459.0,0
2022-01-12,SKU_001,32,208467.0,0
2022-01-12,SKU_001,70,172011.0,0
2022-01-12,SKU_002,43,82350.0,0
2022-01-12,SKU_002,35,87513.0,0
2022-01-12,SKU_002,42,109397.0,1
2022-01-12,SKU_002,77,79518.0,1
2022-01-12,SKU_002,37,97160.0,0
2022-01-12,SKU_002,55,85825.0,0
2022-01-12,SKU_002,41,80133.0,0
2022-01-12,SKU_002,140,92893.0,1
2022-01-12,SKU_002,42,98533.0,0
2022-01-12,SKU_003,14,383609.0,0
2022-01-12,SKU_003,3,554988.0,0
2022-01-12,SKU_003,0,626751.0,0
2022-01-12,SKU_003,1,547329.0,0
2022-01-12,SKU_003,12,435900.0,0
2022-01-12,SKU_003,6,377555.0,1
2022-01-12,SKU_003,0,435954.0,1
2022-01-12,SKU_003,0,367159.0,0
2022-01-12,SKU_003,5,597369.0,0
2022-01-13,SKU_001,129,158377.0,1
2022-01-13,SKU_001,69,162767.0,0
2022-01-13,SKU_001,74,185033.0,0
2022-01-13,SKU_001,130,173283.0,1
2022-01-13,SKU_001,122,181115.0,1
2022-01-13,SKU_001,44,204693.0,0
2022-01-13,SKU_001,114,164854.0,1
2022-01-13,SKU_001,59,212894.0,0
2022-01-13,SKU_001,72,169631.0,0
2022-01-13,SKU_002,43,79235.0,0
2022-01-13,SKU_002,27,85807.0,0
2022-01-13,SKU_002,29,106530.0,0
2022-01-13,SKU_002,58,78576.0,0
2022-01-13,SKU_002,27,97054.0,0
2022-01-13,SKU_002,52,87932.0,1
2022-01-13,SKU_002,49,79847.0,1
2022-01-13,SKU_002,14,95298.0,0
2022-01-13,SKU_002,30,103034.0,0
2022-01-13,SKU_003,20,407276.0,0
2022-01-13,SKU_003,0,551215.0,0
2022-01-13,SKU_003,2,651893.0,0
2022-01-13,SKU_003,3,569486.0,0
2022-01-13,SKU_003,53,368223.0,1
2022-01-13,SKU_003,70,366017.0,1
2022-01-13,SKU_003,3,427962.0,1
2022-01-13,SKU_003,16,363681.0,0
2022-01-13,SKU_003,2,595013.0,0
2022-01-14,SKU_001,67,164278.0,0
2022-01-14,SKU_001,119,163214.0,1
2022-01-14,SKU_001,76,181967.0,0
2022-01-14,SKU_001,76,175491.0,0
2022-01-14,SKU_001,87,169127.0,0
2022-01-14,SKU_001,35,224017.0,0
2022-01-14,SKU_001,92,170598.0,0
2022-01-14,SKU_001,31,201733.0,0
2022-01-14,SKU_001,74,164323.0,0
2022-01-14,SKU_002,74,78817.0,1
2022-01-14,SKU_002,55,84362.0,1
2022-01-14,SKU_002,8,107890.0,0
2022-01-14,SKU_002,65,81578.0,1
2022-01-14,SKU_002,34,98129.0,0
2022-01-14,SKU_002,25,91959.0,0
2022-01-14,SKU_002,56,80436.0,0
2022-01-14,SKU_002,22,96211.0,0
2022-01-14,SKU_002,29,102570.0,0
2022-01-14,SKU_003,43,379900.0,0
2022-01-14,SKU_003,33,521296.0,0
2022-01-14,SKU_003,0,655549.0,0
2022-01-14,SKU_003,32,552348.0,0
2022-01-14,SKU_003,0,367625.0,1
2022-01-14,SKU_003,0,368988.0,1
2022-01-14,SKU_003,7,367588.0,1
2022-01-14,SKU_003,44,366233.0,0
2022-01-14,SKU_003,15,559869.0,0
2022-01-15,SKU_001,155,158328.0,1
2022-01-15,SKU_001,103,165222.0,0
2022-01-15,SKU_001,94,175293.0,0
2022-01-15,SKU_001,89,179868.0,0
2022-01-15,SKU_001,119,162769.0,0
2022-01-15,SKU_001,69,223910.0,0
2022-01-15,SKU_001,85,165604.0,0
2022-01-15,SKU_001,85,200663.0,0
2022-01-15,SKU_001,94,167310.0,0
2022-01-15,SKU_002,58,77123.0,0
2022-01-15,SKU_002,56,81391.0,0
2022-01-15,SKU_002,36,111305.0,1
2022-01-15,SKU_002,64,79303.0,0
2022-01-15,SKU_002,30,99374.0,0
2022-01-15,SKU_002,31,93891.0,0
2022-01-15,SKU_002,71,80363.0,1
2022-01-15,SKU_002,49,98815.0,0
2022-01-15,SKU_002,65,97787.0,0
2022-01-15,SKU_003,65,433939.0,0
2022-01-15,SKU_003,1,555665.0,0
2022-01-15,SKU_003,22,619692.0,0
2022-01-15,SKU_003,25,549094.0,0
2022-01-15,SKU_003,1,367361.0,1
2022-01-15,SKU_003,7,369277.0,1
2022-01-15,SKU_003,76,367994.0,1
2022-01-15,SKU_003,16,373800.0,1
2022-01-15,SKU_003,13,515203.0,0
2022-01-16,SKU_001,95,160235.0,0
2022-01-16,SKU_001,111,165691.0,0
2022-01-16,SKU_001,92,177107.0,0
2022-01-16,SKU_001,164,163239.0,1
2022-01-16,SKU_001,161,165047.0,1
2022-01-16,SKU_001,42,229024.0,0
2022-01-16,SKU_001,103,164366.0,0
2022-01-16,SKU_001,98,208699.0,0
2022-01-16,SKU_001,97,162976.0,0
2022-01-16,SKU_002,74,78054.0,0
2022-01-16,SKU_002,69,79403.0,1
2022-01-16,SKU_002,40,113700.0,0
2022-01-16,SKU_002,82,81274.0,0
2022-01-16,SKU_002,51,91347.0,0
2022-01-16,SKU_002,56,91542.0,0
2022-01-16,SKU_002,74,79868.0,0
2022-01-16,SKU_002,38,97077.0,0
2022-01-16,SKU_002,99,78569.0,1
2022-01-16,SKU_003,9,478928.0,0
2022-01-16,SKU_003,1,618565.0,0
2022-01-16,SKU_003,0,644679.0,0
2022-01-16,SKU_003,4,546245.0,0
2022-01-16,SKU_003,21,372468.0,1
2022-01-16,SKU_003,17,377993.0,1
2022-01-16,SKU_003,86,368483.0,1
2022-01-16,SKU_003,14,365326.0,1
2022-01-16,SKU_003,37,505762.0,0
2022-01-17,SKU_001,168,159187.0,1
2022-01-17,SKU_001,122,162562.0,0
2022-01-17,SKU_001,90,173754.0,0
2022-01-17,SKU_001,118,169312.0,0
2022-01-17,SKU_001,107,170666.0,0
2022-01-17,SKU_001,76,231184.0,0
2022-01-17,SKU_001,124,163558.0,0
2022-01-17,SKU_001,89,222766.0,0
2022-01-17,SKU_001,117,169669.0,0
2022-01-17,SKU_002,53,76598.0,0
2022-01-17,SKU_002,78,82774.0,0
2022-01-17,SKU_002,55,107467.0,0
2022-01-17,SKU_002,64,86472.0,0
2022-01-17,SKU_002,61,90820.0,0
2022-01-17,SKU_002,77,90682.0,1
2022-01-17,SKU_002,66,81677.0,0
2022-01-17,SKU_002,46,91570.0,0
2022-01-17,SKU_002,52,81988.0,0
2022-01-17,SKU_003,2,499951.0,0
2022-01-17,SKU_003,9,638775.0,0
2022-01-17,SKU_003,50,630793.0,0
2022-01-17,SKU_003,62,543695.0,0
2022-01-17,SKU_003,5,374582.0,0
2022-01-17,SKU_003,4,399091.0,0
2022-01-17,SKU_003,20,373957.0,1
2022-01-17,SKU_003,41,369797.0,1
2022-01-17,SKU_003,8,515803.0,0
2022-01-18,SKU_001,98,163666.0,0
2022-01-18,SKU_001,104,167585.0,0
2022-01-18,SKU_001,107,185270.0,0
2022-01-18,SKU_001,125,169741.0,1
2022-01-18,SKU_001,114,176372.0,0
2022-01-18,SKU_001,70,223735.0,0
2022-01-18,SKU_001,115,161881.0,0
2022-01-18,SKU_001,102,219900.0,1
2022-01-18,SKU_001,104,170867.0,0
2022-01-18,SKU_002,69,78215.0,0
2022-01-18,SKU_002,62,83500.0,0
2022-01-18,SKU_002,39,100096.0,0
2022-01-18,SKU_002,92,77794.0,1
2022-01-18,SKU_002,62,83604.0,0
2022-01-18,SKU_002,51,91749.0,0
2022-01-18,SKU_002,126,78375.0,1
2022-01-18,SKU_002,44,94783.0,0
2022-01-18,SKU_002,68,85028.0,0
2022-01-18,SKU_003,30,494652.0,0
2022-01-18,SKU_003,1,624542.0,0
2022-01-18,SKU_003,5,634143.0,0
2022-01-18,SKU_003,8,522466.0,0
2022-01-18,SKU_003,7,381996.0,0
2022-01-18,SKU_003,5,451835.0,0
2022-01-18,SKU_003,5,394153.0,0
2022-01-18,SKU_003,4,374475.0,1
2022-01-18,SKU_003,40,404282.0,1
2022-01-19,SKU_001,71,177060.0,0
2022-01-19,SKU_001,84,181991.0,0
2022-01-19,SKU_001,85,194946.0,0
2022-01-19,SKU_001,105,159388.0,0
2022-01-19,SKU_001,82,172206.0,0
2022-01-19,SKU_001,56,213449.0,0
2022-01-19,SKU_001,120,167784.0,0
2022-01-19,SKU_001,31,220466.0,0
2022-01-19,SKU_001,92,160339.0,1
2022-01-19,SKU_002,42,80088.0,0
2022-01-19,SKU_002,48,88324.0,0
2022-01-19,SKU_002,40,101549.0,0
2022-01-19,SKU_002,59,81073.0,0
2022-01-19,SKU_002,32,84212.0,0
2022-01-19,SKU_002,34,95570.0,0
2022-01-19,SKU_002,50,82480.0,0
2022-01-19,SKU_002,27,95576.0,0
2022-01-19,SKU_002,42,82149.0,0
2022-01-19,SKU_003,22,470293.0,0
2022-01-19,SKU_003,14,632925.0,0
2022-01-19,SKU_003,3,635534.0,0
2022-01-19,SKU_003,2,512920.0,0
2022-01-19,SKU_003,11,413783.0,0
2022-01-19,SKU_003,15,431312.0,0
2022-01-19,SKU_003,2,368599.0,1
2022-01-19,SKU_003,52,400211.0,0
2022-01-19,SKU_003,111,360903.0,1
2022-01-20,SKU_001,68,182789.0,0
2022-01-20,SKU_001,82,179959.0,0
2022-01-20,SKU_001,55,193925.0,0
2022-01-20,SKU_001,79,162618.0,0
2022-01-20,SKU_001,73,166023.0,0
2022-01-20,SKU_001,103,186283.0,1
2022-01-20,SKU_001,69,169813.0,0
2022-01-20,SKU_001,35,225127.0,0
2022-01-20,SKU_001,72,169223.0,0
2022-01-20,SKU_002,33,79225.0,0
2022-01-20,SKU_002,81,80086.0,1
2022-01-20,SKU_002,28,99985.0,0
2022-01-20,SKU_002,47,78260.0,0
2022-01-20,SKU_002,40,89005.0,0
2022-01-20,SKU_002,33,96949.0,0
2022-01-20,SKU_002,40,86226.0,0
2022-01-20,SKU_002,41,82381.0,1
2022-01-20,SKU_002,41,82014.0,0
2022-01-20,SKU_003,7,455156.0,0
2022-01-20,SKU_003,18,601316.0,0
2022-01-20,SKU_003,3,654891.0,0
2022-01-20,SKU_003,8,503771.0,0
2022-01-20,SKU_003,4,406366.0,0
2022-01-20,SKU_003,3,434538.0,0
2022-01-20,SKU_003,33,364300.0,1
2022-01-20,SKU_003,2,412600.0,0
2022-01-20,SKU_003,29,364507.0,1
2022-01-21,SKU_001,86,173504.0,0
2022-01-21,SKU_001,72,173938.0,0
2022-01-21,SKU_001,52,193691.0,0
2022-01-21,SKU_001,90,164625.0,0
2022-01-21,SKU_001,96,167661.0,0
2022-01-21,SKU_001,77,186451.0,0
2022-01-21,SKU_001,90,177600.0,0
2022-01-21,SKU_001,52,224812.0,0
2022-01-21,SKU_001,144,160421.0,1
2022-01-21,SKU_002,56,78139.0,0
2022-01-21,SKU_002,52,81291.0,0
2022-01-21,SKU_002,32,98421.0,0
2022-01-21,SKU_002,33,80041.0,0
2022-01-21,SKU_002,40,82827.0,0
2022-01-21,SKU_002,40,95089.0,0
2022-01-21,SKU_002,51,86004.0,0
2022-01-21,SKU_002,39,81138.0,0
2022-01-21,SKU_002,47,85535.0,0
2022-01-21,SKU_003,27,390900.0,1
2022-01-21,SKU_003,28,572002.0,0
2022-01-21,SKU_003,3,635706.0,0
2022-01-21,SKU_003,10,509304.0,0
2022-01-21,SKU_003,0,448925.0,0
2022-01-21,SKU_003,2,398332.0,0
2022-01-21,SKU_003,7,368007.0,1
2022-01-21,SKU_003,0,377522.0,0
2022-01-21,SKU_003,17,357999.0,1
2022-01-22,SKU_001,72,177978.0,0
2022-01-22,SKU_001,103,167935.0,0
2022-01-22,SKU_001,81,196837.0,0
2022-01-22,SKU_001,100,168068.0,0
2022-01-22,SKU_001,87,172230.0,0
2022-01-22,SKU_001,106,182062.0,0
2022-01-22,SKU_001,107,179680.0,0
2022-01-22,SKU_001,82,194528.0,1
2022-01-22,SKU_001,109,160899.0,0
2022-01-22,SKU_002,49,76318.0,0
2022-01-22,SKU_002,49,79303.0,0
2022-01-22,SKU_002,61,94786.0,1
2022-01-22,SKU_002,60,79373.0,0
2022-01-22,SKU_002,69,79385.0,1
2022-01-22,SKU_002,35,89278.0,0
2022-01-22,SKU_002,90,86674.0,1
2022-01-22,SKU_002,59,79634.0,0
2022-01-22,SKU_002,53,84244.0,0
2022-01-22,SKU_003,4,359855.0,1
2022-01-22,SKU_003,7,592955.0,0
2022-01-22,SKU_003,10,608293.0,0
2022-01-22,SKU_003,112,524261.0,0
2022-01-22,SKU_003,6,444732.0,0
2022-01-22,SKU_003,1,460935.0,0
2022-01-22,SKU_003,25,374524.0,1
2022-01-22,SKU_003,24,372243.0,0
2022-01-22,SKU_003,3,353619.0,1
2022-01-23,SKU_001,94,170960.0,0
2022-01-23,SKU_001,92,161975.0,0
2022-01-23,SKU_001,51,203667.0,0
2022-01-23,SKU_001,106,166822.0,0
2022-01-23,SKU_001,187,165888.0,1
2022-01-23,SKU_001,105,173357.0,0
2022-01-23,SKU_001,97,185545.0,0
2022-01-23,SKU_001,102,182602.0,1
2022-01-23,SKU_001,170,158360.0,1
2022-01-23,SKU_002,63,77060.0,0
2022-01-23,SKU_002,99,80451.0,1
2022-01-23,SKU_002,46,100084.0,0
2022-01-23,SKU_002,56,80359.0,0
2022-01-23,SKU_002,76,80507.0,0
2022-01-23,SKU_002,43,89695.0,0
2022-01-23,SKU_002,70,85985.0,0
2022-01-23,SKU_002,64,79184.0,0
2022-01-23,SKU_002,64,85778.0,0
2022-01-23,SKU_003,12,362297.0,1
2022-01-23,SKU_003,14,611572.0,0
2022-01-23,SKU_003,6,581313.0,0
2022-01-23,SKU_003,11,511347.0,0
2022-01-23,SKU_003,62,439692.0,0
2022-01-23,SKU_003,11,476177.0,0
2022-01-23,SKU_003,76,362339.0,1
2022-01-23,SKU_003,24,368587.0,0
2022-01-23,SKU_003,1,360881.0,1
2022-01-24,SKU_001,97,161357.0,0
2022-01-24,SKU_001,111,160682.0,0
2022-01-24,SKU_001,170,168218.0,1
2022-01-24,SKU_001,101,167623.0,0
2022-01-24,SKU_001,104,167889.0,0
2022-01-24,SKU_001,174,171981.0,1
2022-01-24,SKU_001,94,188038.0,0
2022-01-24,SKU_001,92,187490.0,0
2022-01-24,SKU_001,119,159941.0,0
2022-01-24,SKU_002,64,77071.0,0
2022-01-24,SKU_002,74,83186.0,0
2022-01-24,SKU_002,39,98809.0,0
2022-01-24,SKU_002,61,81011.0,0
