date,sku_id,units_sold,price,promotion_flag
2022-01-05,SKU_002,44,85516.0,0
2022-01-05,SKU_002,29,92344.0,0
2022-01-05,SKU_002,28,97529.0,0
2022-01-05,SKU_002,41,88034.0,0
2022-01-05,SKU_002,42,85671.0,0
2022-01-05,SKU_002,42,94590.0,0
2022-01-05,SKU_003,56,524481.0,0
2022-01-05,SKU_003,43,535367.0,0
2022-01-05,SKU_003,18,479137.0,1
2022-01-05,SKU_003,4,531218.0,0
2022-01-05,SKU_003,1,577024.0,0
2022-01-05,SKU_003,17,587632.0,0
2022-01-05,SKU_003,30,547720.0,0
2022-01-05,SKU_003,14,583398.0,0
2022-01-05,SKU_003,12,510932.0,0
2022-01-06,SKU_001,68,192253.0,0
2022-01-06,SKU_001,71,194083.0,0
2022-01-06,SKU_001,106,189010.0,1
2022-01-06,SKU_001,61,202560.0,0
2022-01-06,SKU_001,132,194472.0,1
2022-01-06,SKU_001,85,194529.0,0
2022-01-06,SKU_001,102,185322.0,1
2022-01-06,SKU_001,71,201234.0,0
2022-01-06,SKU_001,96,190283.0,1
2022-01-06,SKU_002,39,87272.0,0
2022-01-06,SKU_002,24,92235.0,0
2022-01-06,SKU_002,58,84421.0,1
2022-01-06,SKU_002,50,85341.0,1
2022-01-06,SKU_002,30,92566.0,0
2022-01-06,SKU_002,66,86280.0,1
2022-01-06,SKU_002,54,82578.0,1
2022-01-06,SKU_002,46,85092.0,0
2022-01-06,SKU_002,20,95481.0,0
2022-01-06,SKU_003,53,529632.0,0
2022-01-06,SKU_003,53,531822.0,0
2022-01-06,SKU_003,27,487555.0,1
2022-01-06,SKU_003,20,563736.0,0
2022-01-06,SKU_003,25,594855.0,0
2022-01-06,SKU_003,27,539854.0,0
2022-01-06,SKU_003,17,474596.0,1
2022-01-06,SKU_003,21,612605.0,0
2022-01-06,SKU_003,10,505902.0,0
2022-01-07,SKU_001,73,196303.0,0
2022-01-07,SKU_001,90,195749.0,0
2022-01-07,SKU_001,77,194339.0,0
2022-01-07,SKU_001,50,215182.0,0
2022-01-07,SKU_001,75,196734.0,0
2022-01-07,SKU_001,163,198950.0,1
2022-01-07,SKU_001,80,196500.0,1
2022-01-07,SKU_001,54,201548.0,0
2022-01-07,SKU_001,74,191343.0,0
2022-01-07,SKU_002,38,89825.0,0
2022-01-07,SKU_002,35,88854.0,0
2022-01-07,SKU_002,44,87519.0,0
2022-01-07,SKU_002,30,87786.0,0
2022-01-07,SKU_002,37,95585.0,0
2022-01-07,SKU_002,43,86744.0,0
2022-01-07,SKU_002,57,84214.0,0
2022-01-07,SKU_002,44,84178.0,1
2022-01-07,SKU_002,24,98767.0,0
2022-01-07,SKU_003,15,506874.0,0
2022-01-07,SKU_003,25,506082.0,0
2022-01-07,SKU_003,21,493563.0,0
2022-01-07,SKU_003,7,558899.0,0
2022-01-07,SKU_003,3,591268.0,0
2022-01-07,SKU_003,10,527770.0,0
2022-01-07,SKU_003,5,482053.0,1
2022-01-07,SKU_003,27,587880.0,0
2022-01-07,SKU_003,6,505037.0,0
2022-01-08,SKU_001,79,199055.0,0
2022-01-08,SKU_001,149,194142.0,1
2022-01-08,SKU_001,81,189548.0,0
2022-01-08,SKU_001,74,207783.0,0
2022-01-08,SKU_001,94,194530.0,0
2022-01-08,SKU_001,81,196116.0,0
2022-01-08,SKU_001,64,204343.0,0
2022-01-08,SKU_001,87,201740.0,0
2022-01-08,SKU_001,84,196818.0,0
2022-01-08,SKU_002,40,92533.0,0
2022-01-08,SKU_002,51,92553.0,0
2022-01-08,SKU_002,42,83834.0,0
2022-01-08,SKU_002,46,85135.0,1
2022-01-08,SKU_002,21,98290.0,0
2022-01-08,SKU_002,58,90546.0,0
2022-01-08,SKU_002,74,82140.0,1
2022-01-08,SKU_002,53,90122.0,0
2022-01-08,SKU_002,33,97474.0,0
2022-01-08,SKU_003,21,552002.0,0
2022-01-08,SKU_003,8,532759.0,0
2022-01-08,SKU_003,5,525653.0,0
2022-01-08,SKU_003,14,550256.0,0
2022-01-08,SKU_003,11,584421.0,0
2022-01-08,SKU_003,6,503836.0,0
2022-01-08,SKU_003,71,480230.0,0
2022-01-08,SKU_003,19,532820.0,0
2022-01-08,SKU_003,2,515230.0,0
2022-01-09,SKU_001,129,201682.0,0
2022-01-09,SKU_001,181,196462.0,1
2022-01-09,SKU_001,131,193479.0,0
2022-01-09,SKU_001,137,202183.0,1
2022-01-09,SKU_001,154,205903.0,1
2022-01-09,SKU_001,75,209517.0,0
2022-01-09,SKU_001,128,197576.0,0
2022-01-09,SKU_001,161,192733.0,1
2022-01-09,SKU_001,100,200264.0,0
2022-01-09,SKU_002,38,90821.0,0
2022-01-09,SKU_002,58,92405.0,0
2022-01-09,SKU_002,52,81622.0,0
2022-01-09,SKU_002,87,84735.0,1
2022-01-09,SKU_002,46,98634.0,0
2022-01-09,SKU_002,53,90135.0,0
2022-01-09,SKU_002,68,83534.0,0
2022-01-09,SKU_002,55,89621.0,0
2022-01-09,SKU_002,38,100322.0,0
2022-01-09,SKU_003,13,587754.0,0
2022-01-09,SKU_003,40,527223.0,0
2022-01-09,SKU_003,10,510897.0,0
2022-01-09,SKU_003,17,550451.0,0
2022-01-09,SKU_003,58,573113.0,0
2022-01-09,SKU_003,13,503390.0,0
2022-01-09,SKU_003,20,480182.0,0
2022-01-09,SKU_003,18,533204.0,0
2022-01-09,SKU_003,38,529603.0,0
2022-01-10,SKU_001,96,216723.0,0
2022-01-10,SKU_001,268,195608.0,0
2022-01-10,SKU_001,83,189995.0,0
2022-01-10,SKU_001,160,187939.0,1
2022-01-10,SKU_001,121,204227.0,0
2022-01-10,SKU_001,89,214096.0,0
2022-01-10,SKU_001,103,199950.0,0
2022-01-10,SKU_001,113,200342.0,0
2022-01-10,SKU_001,117,190186.0,0
2022-01-10,SKU_002,110,85056.0,1
2022-01-10,SKU_002,50,93701.0,0
2022-01-10,SKU_002,64,84094.0,0
2022-01-10,SKU_002,72,84588.0,0
2022-01-10,SKU_002,64,97729.0,0
2022-01-10,SKU_002,89,87034.0,1
2022-01-10,SKU_002,68,83347.0,0
2022-01-10,SKU_002,77,89993.0,0
2022-01-10,SKU_002,66,84210.0,1
2022-01-10,SKU_003,7,617335.0,0
2022-01-10,SKU_003,6,527482.0,0
2022-01-10,SKU_003,3,494757.0,0
2022-01-10,SKU_003,64,542483.0,0
2022-01-10,SKU_003,7,604626.0,0
2022-01-10,SKU_003,25,525843.0,0
2022-01-10,SKU_003,15,484067.0,0
2022-01-10,SKU_003,43,517289.0,0
2022-01-10,SKU_003,22,528710.0,0
2022-01-11,SKU_001,70,220568.0,0
2022-01-11,SKU_001,110,193837.0,0
2022-01-11,SKU_001,110,189172.0,0
2022-01-11,SKU_001,104,188873.0,0
2022-01-11,SKU_001,110,207402.0,0
2022-01-11,SKU_001,99,198448.0,0
2022-01-11,SKU_001,151,199819.0,1
2022-01-11,SKU_001,102,209962.0,0
2022-01-11,SKU_001,130,192234.0,1
2022-01-11,SKU_002,45,85525.0,0
2022-01-11,SKU_002,42,90190.0,0
2022-01-11,SKU_002,41,83220.0,0
2022-01-11,SKU_002,92,86200.0,1
2022-01-11,SKU_002,77,99308.0,0
2022-01-11,SKU_002,75,85926.0,0
2022-01-11,SKU_002,47,84008.0,0
2022-01-11,SKU_002,59,83282.0,0
2022-01-11,SKU_002,38,85783.0,0
2022-01-11,SKU_003,19,600348.0,0
2022-01-11,SKU_003,11,497806.0,0
2022-01-11,SKU_003,41,495901.0,0
2022-01-11,SKU_003,29,541053.0,0
2022-01-11,SKU_003,8,621931.0,0
2022-01-11,SKU_003,17,540646.0,0
2022-01-11,SKU_003,1,481103.0,0
2022-01-11,SKU_003,40,523833.0,0
2022-01-11,SKU_003,21,508132.0,0
2022-01-12,SKU_001,65,216675.0,0
2022-01-12,SKU_001,111,196259.0,1
2022-01-12,SKU_001,67,191465.0,0
2022-01-12,SKU_001,81,188731.0,0
2022-01-12,SKU_001,114,194465.0,0
2022-01-12,SKU_001,150,198532.0,1
2022-01-12,SKU_001,88,205285.0,0
2022-01-12,SKU_001,85,207308.0,0
2022-01-12,SKU_001,75,190663.0,0
2022-01-12,SKU_002,42,86035.0,1
2022-01-12,SKU_002,50,85822.0,0
2022-01-12,SKU_002,53,85686.0,1
2022-01-12,SKU_002,94,83513.0,1
2022-01-12,SKU_002,31,101743.0,0
2022-01-12,SKU_002,58,87442.0,1
2022-01-12,SKU_002,41,85060.0,0
2022-01-12,SKU_002,33,85754.0,0
2022-01-12,SKU_002,44,92391.0,0
2022-01-12,SKU_003,5,602514.0,0
2022-01-12,SKU_003,24,511175.0,0
2022-01-12,SKU_003,52,482799.0,0
2022-01-12,SKU_003,30,550249.0,0
2022-01-12,SKU_003,13,617563.0,0
2022-01-12,SKU_003,27,549388.0,0
2022-01-12,SKU_003,25,481278.0,0
2022-01-12,SKU_003,12,503806.0,0
2022-01-12,SKU_003,10,490154.0,1
2022-01-13,SKU_001,60,213348.0,0
2022-01-13,SKU_001,101,198322.0,1
2022-01-13,SKU_001,88,191924.0,1
2022-01-13,SKU_001,62,200547.0,0
2022-01-13,SKU_001,74,197511.0,0
2022-01-13,SKU_001,125,196611.0,1
2022-01-13,SKU_001,119,188997.0,1
2022-01-13,SKU_001,79,206504.0,0
2022-01-13,SKU_001,70,198786.0,0
2022-01-13,SKU_002,50,86625.0,1
2022-01-13,SKU_002,33,86745.0,0
2022-01-13,SKU_002,28,87154.0,0
2022-01-13,SKU_002,25,85856.0,0
2022-01-13,SKU_002,32,99102.0,0
2022-01-13,SKU_002,68,86098.0,1
2022-01-13,SKU_002,17,82854.0,0
2022-01-13,SKU_002,37,85897.0,1
2022-01-13,SKU_002,23,90757.0,0
2022-01-13,SKU_003,6,621800.0,0
2022-01-13,SKU_003,7,511477.0,0
2022-01-13,SKU_003,7,488552.0,0
2022-01-13,SKU_003,4,604685.0,0
2022-01-13,SKU_003,22,607950.0,0
2022-01-13,SKU_003,6,550026.0,0
2022-01-13,SKU_003,27,497375.0,0
2022-01-13,SKU_003,12,515922.0,0
2022-01-13,SKU_003,6,488956.0,1
2022-01-14,SKU_001,76,216980.0,0
2022-01-14,SKU_001,75,197574.0,0
2022-01-14,SKU_001,77,199129.0,0
2022-01-14,SKU_001,80,204049.0,0
2022-01-14,SKU_001,99,199956.0,0
2022-01-14,SKU_001,73,201361.0,0
2022-01-14,SKU_001,50,197091.0,0
2022-01-14,SKU_001,84,206393.0,0
2022-01-14,SKU_001,62,205367.0,0
2022-01-14,SKU_002,57,85332.0,1
2022-01-14,SKU_002,42,88657.0,0
2022-01-14,SKU_002,38,83581.0,0
2022-01-14,SKU_002,27,91378.0,0
2022-01-14,SKU_002,43,98299.0,0
2022-01-14,SKU_002,45,85622.0,0
2022-01-14,SKU_002,36,86285.0,0
2022-01-14,SKU_002,63,85000.0,1
2022-01-14,SKU_002,24,90638.0,0
2022-01-14,SKU_003,2,613545.0,0
2022-01-14,SKU_003,11,528916.0,0
2022-01-14,SKU_003,60,503698.0,0
2022-01-14,SKU_003,0,597984.0,0
2022-01-14,SKU_003,49,622351.0,0
2022-01-14,SKU_003,15,503774.0,0
2022-01-14,SKU_003,12,482806.0,0
2022-01-14,SKU_003,24,494060.0,0
2022-01-14,SKU_003,0,490753.0,1
2022-01-15,SKU_001,85,215744.0,0
2022-01-15,SKU_001,95,194989.0,0
2022-01-15,SKU_001,74,205002.0,0
2022-01-15,SKU_001,180,190204.0,1
2022-01-15,SKU_001,100,203355.0,0
2022-01-15,SKU_001,78,203249.0,0
2022-01-15,SKU_001,146,194611.0,1
2022-01-15,SKU_001,105,204291.0,0
2022-01-15,SKU_001,73,211606.0,0
2022-01-15,SKU_002,94,85410.0,1
2022-01-15,SKU_002,51,86824.0,0
2022-01-15,SKU_002,106,85273.0,0
2022-01-15,SKU_002,37,87817.0,0
2022-01-15,SKU_002,56,96191.0,0
2022-01-15,SKU_002,63,88245.0,0
2022-01-15,SKU_002,45,86504.0,0
2022-01-15,SKU_002,46,88348.0,0
2022-01-15,SKU_002,69,83943.0,1
2022-01-15,SKU_003,41,597293.0,0
2022-01-15,SKU_003,4,499880.0,1
2022-01-15,SKU_003,20,513867.0,0
2022-01-15,SKU_003,16,487700.0,1
2022-01-15,SKU_003,28,617003.0,0
2022-01-15,SKU_003,21,507973.0,0
2022-01-15,SKU_003,31,499219.0,0
2022-01-15,SKU_003,39,505118.0,0
2022-01-15,SKU_003,21,542367.0,0
2022-01-16,SKU_001,156,205904.0,1
2022-01-16,SKU_001,111,194796.0,0
2022-01-16,SKU_001,113,196591.0,0
2022-01-16,SKU_001,103,193297.0,0
2022-01-16,SKU_001,161,194247.0,1
2022-01-16,SKU_001,104,204461.0,0
2022-01-16,SKU_001,87,192706.0,0
2022-01-16,SKU_001,107,205750.0,0
2022-01-16,SKU_001,127,189003.0,1
2022-01-16,SKU_002,64,85961.0,0
2022-01-16,SKU_002,54,92956.0,0
2022-01-16,SKU_002,36,86429.0,0
2022-01-16,SKU_002,72,88305.0,1
2022-01-16,SKU_002,54,96779.0,0
2022-01-16,SKU_002,65,86880.0,0
2022-01-16,SKU_002,59,87533.0,0
2022-01-16,SKU_002,67,85095.0,0
2022-01-16,SKU_002,57,83211.0,0
2022-01-16,SKU_003,45,552300.0,0
2022-01-16,SKU_003,10,498579.0,1
2022-01-16,SKU_003,14,547295.0,0
2022-01-16,SKU_003,8,495232.0,1
2022-01-16,SKU_003,31,620986.0,0
2022-01-16,SKU_003,6,505425.0,0
2022-01-16,SKU_003,13,533688.0,0
2022-01-16,SKU_003,1,503029.0,0
2022-01-16,SKU_003,3,562404.0,0
2022-01-17,SKU_001,137,215897.0,0
2022-01-17,SKU_001,104,201071.0,0
2022-01-17,SKU_001,113,200933.0,0
2022-01-17,SKU_001,108,196577.0,0
2022-01-17,SKU_001,114,198460.0,0
2022-01-17,SKU_001,107,206022.0,0
2022-01-17,SKU_001,176,185864.0,1
2022-01-17,SKU_001,81,207224.0,0
2022-01-17,SKU_001,84,188631.0,0
2022-01-17,SKU_002,63,85651.0,0
2022-01-17,SKU_002,62,92900.0,0
2022-01-17,SKU_002,51,85316.0,0
2022-01-17,SKU_002,115,83659.0,1
2022-01-17,SKU_002,71,98453.0,0
2022-01-17,SKU_002,59,87135.0,0
2022-01-17,SKU_002,148,83604.0,0
2022-01-17,SKU_002,76,85790.0,0
2022-01-17,SKU_002,47,84050.0,0
2022-01-17,SKU_003,42,564494.0,0
2022-01-17,SKU_003,87,499152.0,1
2022-01-17,SKU_003,101,517268.0,0
2022-01-17,SKU_003,78,494081.0,1
2022-01-17,SKU_003,26,602899.0,0
2022-01-17,SKU_003,23,506761.0,0
2022-01-17,SKU_003,41,526002.0,0
2022-01-17,SKU_003,13,498283.0,0
2022-01-17,SKU_003,14,574041.0,0
2022-01-18,SKU_001,85,213383.0,0
2022-01-18,SKU_001,87,207707.0,0
2022-01-18,SKU_001,76,197781.0,0
2022-01-18,SKU_001,99,200037.0,0
2022-01-18,SKU_001,105,206065.0,0
2022-01-18,SKU_001,117,202381.0,0
2022-01-18,SKU_001,132,188914.0,0
2022-01-18,SKU_001,85,206378.0,0
2022-01-18,SKU_001,83,193672.0,0
2022-01-18,SKU_002,95,85464.0,1
2022-01-18,SKU_002,56,93071.0,0
2022-01-18,SKU_002,78,82321.0,0
2022-01-18,SKU_002,95,83017.0,1
2022-01-18,SKU_002,49,98022.0,0
2022-01-18,SKU_002,58,86482.0,0
2022-01-18,SKU_002,61,84060.0,0
2022-01-18,SKU_002,56,87350.0,0
2022-01-18,SKU_002,50,84697.0,0
2022-01-18,SKU_003,13,526983.0,0
2022-01-18,SKU_003,18,506527.0,1
2022-01-18,SKU_003,10,487987.0,0
2022-01-18,SKU_003,36,488475.0,1
2022-01-18,SKU_003,4,564270.0,0
2022-01-18,SKU_003,31,505638.0,0
2022-01-18,SKU_003,34,513954.0,0
2022-01-18,SKU_003,18,505181.0,0
2022-01-18,SKU_003,0,581522.0,0
2022-01-19,SKU_001,119,197011.0,1
2022-01-19,SKU_001,95,206996.0,0
2022-01-19,SKU_001,90,200825.0,0
2022-01-19,SKU_001,96,202508.0,0
2022-01-19,SKU_001,113,197279.0,1
2022-01-19,SKU_001,84,203868.0,0
2022-01-19,SKU_001,78,186642.0,0
2022-01-19,SKU_001,85,208144.0,0
2022-01-19,SKU_001,48,203443.0,0
2022-01-19,SKU_002,47,88735.0,0
2022-01-19,SKU_002,42,91384.0,0
2022-01-19,SKU_002,53,82398.0,0
2022-01-19,SKU_002,59,84338.0,0
2022-01-19,SKU_002,42,96562.0,0
2022-01-19,SKU_002,69,86160.0,1
2022-01-19,SKU_002,34,89124.0,0
2022-01-19,SKU_002,33,84909.0,0
2022-01-19,SKU_002,56,84334.0,1
2022-01-19,SKU_003,9,532783.0,0
2022-01-19,SKU_003,30,511646.0,1
2022-01-19,SKU_003,1,516872.0,0
2022-01-19,SKU_003,4,486009.0,1
2022-01-19,SKU_003,12,565068.0,0
2022-01-19,SKU_003,14,502092.0,0
2022-01-19,SKU_003,14,549447.0,0
2022-01-19,SKU_003,22,529942.0,0
2022-01-19,SKU_003,121,484737.0,1
2022-01-20,SKU_001,99,193487.0,1
2022-01-20,SKU_001,68,215818.0,0
2022-01-20,SKU_001,77,204819.0,0
2022-01-20,SKU_001,90,203917.0,0
2022-01-20,SKU_001,77,206691.0,0
2022-01-20,SKU_001,123,199696.0,1
2022-01-20,SKU_001,58,191656.0,0
2022-01-20,SKU_001,90,205803.0,0
2022-01-20,SKU_001,119,191941.0,1
2022-01-20,SKU_002,34,85872.0,0
2022-01-20,SKU_002,48,86319.0,1
2022-01-20,SKU_002,45,85999.0,0
2022-01-20,SKU_002,31,86902.0,0
2022-01-20,SKU_002,27,93258.0,0
2022-01-20,SKU_002,26,86735.0,1
2022-01-20,SKU_002,36,87567.0,0
2022-01-20,SKU_002,40,86933.0,0
2022-01-20,SKU_002,26,84704.0,0
2022-01-20,SKU_003,24,504043.0,0
2022-01-20,SKU_003,3,504735.0,0
2022-01-20,SKU_003,6,526435.0,0
2022-01-20,SKU_003,50,486000.0,0
2022-01-20,SKU_003,7,575398.0,0
2022-01-20,SKU_003,4,506137.0,0
2022-01-20,SKU_003,46,567236.0,0
2022-01-20,SKU_003,13,570534.0,0
2022-01-20,SKU_003,68,489103.0,1
2022-01-21,SKU_001,100,194840.0,0
2022-01-21,SKU_001,91,207180.0,0
2022-01-21,SKU_001,103,188321.0,1
2022-01-21,SKU_001,107,199685.0,0
2022-01-21,SKU_001,65,209778.0,0
2022-01-21,SKU_001,91,202178.0,0
2022-01-21,SKU_001,94,191592.0,0
2022-01-21,SKU_001,58,216463.0,0
2022-01-21,SKU_001,68,192831.0,0
2022-01-21,SKU_002,30,84953.0,0
2022-01-21,SKU_002,39,87731.0,0
2022-01-21,SKU_002,42,86029.0,0
2022-01-21,SKU_002,51,84095.0,1
2022-01-21,SKU_002,60,94043.0,1
2022-01-21,SKU_002,50,85568.0,0
2022-01-21,SKU_002,34,84469.0,0
2022-01-21,SKU_002,56,88032.0,1
2022-01-21,SKU_002,30,84772.0,0
2022-01-21,SKU_003,54,504978.0,0
2022-01-21,SKU_003,8,501272.0,0
2022-01-21,SKU_003,7,561119.0,0
2022-01-21,SKU_003,18,525500.0,0
2022-01-21,SKU_003,13,591490.0,0
2022-01-21,SKU_003,73,510388.0,1
2022-01-21,SKU_003,13,541769.0,0
2022-01-21,SKU_003,68,551444.0,0
2022-01-21,SKU_003,50,490493.0,1
2022-01-22,SKU_001,134,196816.0,1
2022-01-22,SKU_001,138,197930.0,1
2022-01-22,SKU_001,103,192295.0,0
2022-01-22,SKU_001,98,195275.0,0
2022-01-22,SKU_001,89,212615.0,0
2022-01-22,SKU_001,169,194978.0,1
2022-01-22,SKU_001,93,194645.0,0
2022-01-22,SKU_001,150,203434.0,1
2022-01-22,SKU_001,100,192289.0,0
2022-01-22,SKU_002,47,87228.0,0
2022-01-22,SKU_002,73,85643.0,1
2022-01-22,SKU_002,43,82653.0,0
2022-01-22,SKU_002,46,87130.0,0
2022-01-22,SKU_002,59,97788.0,0
2022-01-22,SKU_002,49,86284.0,0
2022-01-22,SKU_002,49,84926.0,0
2022-01-22,SKU_002,35,93481.0,0
2022-01-22,SKU_002,45,83193.0,0
2022-01-22,SKU_003,6,495490.0,0
2022-01-22,SKU_003,43,511287.0,0
2022-01-22,SKU_003,31,575393.0,0
2022-01-22,SKU_003,24,527845.0,0
2022-01-22,SKU_003,5,584916.0,0
2022-01-22,SKU_003,13,503715.0,1
2022-01-22,SKU_003,18,564382.0,0
2022-01-22,SKU_003,32,534552.0,0
2022-01-22,SKU_003,19,491260.0,1
2022-01-23,SKU_001,108,207486.0,0
2022-01-23,SKU_001,101,197281.0,0
2022-01-23,SKU_001,97,190334.0,0
2022-01-23,SKU_001,118,188687.0,0
2022-01-23,SKU_001,96,208062.0,0
2022-01-23,SKU_001,120,196068.0,0
2022-01-23,SKU_001,115,199355.0,0
2022-01-23,SKU_001,128,214184.0,0
2022-01-23,SKU_001,125,191844.0,1
2022-01-23,SKU_002,72,85783.0,1
2022-01-23,SKU_002,70,87788.0,0
2022-01-23,SKU_002,66,82785.0,0
2022-01-23,SKU_002,48,87604.0,0
2022-01-23,SKU_002,78,86717.0,1
2022-01-23,SKU_002,53,86337.0,0
2022-01-23,SKU_002,64,85009.0,0
2022-01-23,SKU_002,72,87144.0,0
2022-01-23,SKU_002,60,83889.0,0
2022-01-23,SKU_003,9,514095.0,0
2022-01-23,SKU_003,19,512047.0,0
2022-01-23,SKU_003,23,566908.0,0
2022-01-23,SKU_003,38,486712.0,0
2022-01-23,SKU_003,20,621115.0,0
2022-01-23,SKU_003,7,503306.0,0
2022-01-23,SKU_003,31,576805.0,0
2022-01-23,SKU_003,40,526455.0,0
2022-01-23,SKU_003,12,512490.0,0
2022-01-24,SKU_001,105,206316.0,0
2022-01-24,SKU_001,88,198900.0,0
2022-01-24,SKU_001,113,196471.0,0
2022-01-24,SKU_001,95,193355.0,0
2022-01-24,SKU_001,120,217008.0,0
2022-01-24,SKU_001,153,203902.0,1
2022-01-24,SKU_001,110,196304.0,0
2022-01-24,SKU_001,102,218475.0,0
2022-01-24,SKU_001,111,196895.0,0
2022-01-24,SKU_002,76,87290.0,0
2022-01-24,SKU_002,56,86734.0,0
2022-01-24,SKU_002,64,85046.0,0
2022-01-24,SKU_002,62,89832.0,0
